Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1289,5264048803,Dagreek1976,0,134.56,DST 49ers  FLEX Jadarian Price QB Dak Prescott RB Ashton Jeanty RB Javonte Williams TE Jake Ferguson WR CeeDee Lamb WR George Pickens WR Caleb Douglas,,,
1292,5264043876,Remer,0,134.54001,DST Raiders  FLEX George Pickens QB Jayden Daniels RB Javonte Williams RB Bhayshul Tuten TE John Bates WR Jaxon Smith-Njigba WR Mike Evans WR Stefon Diggs,,,
1293,5262855217,jzaleski98,0,134.48001,DST Cardinals  FLEX CeeDee Lamb QB Brock Purdy RB Christian McCaffrey RB Jacory Croskey-Merritt TE Trey McBride WR Deebo Samuel Sr. WR Antonio Williams WR Ryan Flournoy,,,
1294,5264043823,crowbird,0,134.46,DST Jaguars  FLEX Ladd McConkey QB Dak Prescott RB Ashton Jeanty RB De'Von Achane TE Jake Ferguson WR CeeDee Lamb WR Terry McLaurin WR Brian Thomas Jr.,,,
1294,5262362661,J---Money,0,134.45999,DST Jaguars  FLEX Christian McCaffrey QB Trevor Lawrence RB Javonte Williams RB Bhayshul Tuten TE Evan Engram WR CeeDee Lamb WR Parker Washington WR Stefon Diggs,,,
1296,5264105713,Tripsdc,0,134.43999,DST Dolphins  FLEX Jake Ferguson QB Jayden Daniels RB Ashton Jeanty RB Javonte Williams TE Trey McBride WR CeeDee Lamb WR Stefon Diggs WR Terry McLaurin,,,
1297,5262400581,httr0323,0,134.40001,DST Jaguars  FLEX Deebo Samuel Sr. QB Drew Lock RB Christian McCaffrey RB Ashton Jeanty TE Trey McBride WR Jaxon Smith-Njigba WR Kendrick Bourne WR Caleb Douglas,,,
1297,5263908107,ninjarabbit1,0,134.4,DST 49ers  FLEX Rachaad White QB Drew Lock RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR Jaxon Smith-Njigba WR Marvin Harrison Jr. WR Brian Thomas Jr.,,,
1299,5260265436,MMNicholas317,0,134.38,DST Jaguars  FLEX Javonte Williams QB Brock Purdy RB Ashton Jeanty RB De'Von Achane TE Michael Mayer WR CeeDee Lamb WR Stefon Diggs WR Terry McLaurin,,,
1299,5262266980,DDEMERIT3,0,134.38,DST Jaguars  FLEX Javonte Williams QB Brock Purdy RB Ashton Jeanty RB De'Von Achane TE Michael Mayer WR CeeDee Lamb WR Stefon Diggs WR Terry McLaurin,,,
1299,5262670256,TeStoSteRonE,0,134.38,DST Jaguars  FLEX Javonte Williams QB Brock Purdy RB Ashton Jeanty RB De'Von Achane TE Michael Mayer WR CeeDee Lamb WR Stefon Diggs WR Terry McLaurin,,,
1299,5262692306,monarca78,0,134.38,DST Jaguars  FLEX Javonte Williams QB Brock Purdy RB Ashton Jeanty RB De'Von Achane TE Michael Mayer WR CeeDee Lamb WR Stefon Diggs WR Terry McLaurin,,,
1299,5262934869,lacavirma,0,134.38,DST Jaguars  FLEX Javonte Williams QB Brock Purdy RB Ashton Jeanty RB De'Von Achane TE Michael Mayer WR CeeDee Lamb WR Stefon Diggs WR Terry McLaurin,,,
1299,5263100086,TROCCO19,0,134.38,DST Jaguars  FLEX Antonio Williams QB Brock Purdy RB Christian McCaffrey RB Javonte Williams TE Michael Mayer WR CeeDee Lamb WR Parker Washington WR Deebo Samuel Sr.,,,
1299,5263103659,BlewDatNation11,0,134.38,DST Jaguars  FLEX Javonte Williams QB Brock Purdy RB Ashton Jeanty RB De'Von Achane TE Michael Mayer WR CeeDee Lamb WR Stefon Diggs WR Terry McLaurin,,,
1299,5264041194,tarachornoby,0,134.38,DST Jaguars  FLEX Javonte Williams QB Brock Purdy RB Ashton Jeanty RB De'Von Achane TE Michael Mayer WR CeeDee Lamb WR Stefon Diggs WR Terry McLaurin,,,
1299,5264104256,tgoss88,0,134.38,DST Raiders  FLEX Trey McBride QB Brock Purdy RB Ashton Jeanty RB Jacory Croskey-Merritt TE Michael Mayer WR Jaxon Smith-Njigba WR Deebo Samuel Sr. WR Quentin Johnston,,,
1308,5259423858,JamesBall,0,134.36,DST 49ers  FLEX Brenton Strange QB Dak Prescott RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR CeeDee Lamb WR George Pickens WR Demarcus Robinson,,,
1308,5261211352,MXwakawakaPX,0,134.36,DST Jaguars  FLEX Stefon Diggs QB Trevor Lawrence RB Christian McCaffrey RB Jacory Croskey-Merritt TE Michael Mayer WR Jaxon Smith-Njigba WR Parker Washington WR Deebo Samuel Sr.,,,
1308,5264063793,iceberg693,0,134.36,DST Seahawks  FLEX Courtland Sutton QB Dak Prescott RB Jadarian Price RB Jonah Coleman TE Trey McBride WR CeeDee Lamb WR George Pickens WR Caleb Douglas,,,
1311,5263888582,Topps9898,0,134.34,DST Jaguars  FLEX Trey McBride QB Jayden Daniels RB Christian McCaffrey RB Bhayshul Tuten TE Michael Mayer WR Jaxon Smith-Njigba WR Terry McLaurin WR Caleb Douglas,,,
1312,5262641362,fatty2142,0,134.28,DST Cardinals  FLEX AJ Barner QB Brock Purdy RB De'Von Achane RB Bhayshul Tuten TE Trey McBride WR CeeDee Lamb WR Ladd McConkey WR Deebo Samuel Sr.,,,
1312,5263320526,DaBrusers22,0,134.28,DST Seahawks  FLEX George Kittle QB Brock Purdy RB Ashton Jeanty RB Javonte Williams TE Brenton Strange WR Jaxon Smith-Njigba WR Mike Evans WR Caleb Douglas,,,
1314,5262348577,jgAllDay,0,134.26001,DST Broncos  FLEX Michael Mayer QB Dak Prescott RB Christian McCaffrey RB Javonte Williams TE Evan Engram WR Jaxon Smith-Njigba WR George Pickens WR Quentin Johnston,,,
1314,5263943569,Oklahoma2016,0,134.26,DST Cowboys  FLEX Stefon Diggs QB Dak Prescott RB Christian McCaffrey RB J.K. Dobbins TE Michael Mayer WR CeeDee Lamb WR George Pickens WR Marvin Harrison Jr.,,,
1314,5264017675,OntheRun,0,134.26,DST Broncos  FLEX J.K. Dobbins QB Dak Prescott RB Christian McCaffrey RB Javonte Williams TE Michael Mayer WR CeeDee Lamb WR George Pickens WR Malik Washington,,,
1317,5263447415,TeamPop,0,134.24,DST Cardinals  FLEX Bhayshul Tuten QB Jayden Daniels RB Ashton Jeanty RB Javonte Williams TE George Kittle WR CeeDee Lamb WR Stefon Diggs WR Terry McLaurin,,,
1318,5260151188,Benny3030,0,134.2,DST Seahawks  FLEX Christian McCaffrey QB Drew Lock RB Jadarian Price RB J.K. Dobbins TE Jake Ferguson WR CeeDee Lamb WR George Pickens WR Cooper Kupp,,,
1319,5263479714,datyoungreezy,0,134.18,DST Jaguars  FLEX Michael Mayer QB Justin Herbert RB De'Von Achane RB Javonte Williams TE David Njoku WR Jaxon Smith-Njigba WR CeeDee Lamb WR George Pickens,,,
1319,5264085656,JackSpade0,0,134.18,DST 49ers  FLEX George Kittle QB Brock Purdy RB J.K. Dobbins RB Kaelon Black TE Trey McBride WR Jaxon Smith-Njigba WR Mike Evans WR Pat Bryant,,,
1321,5260191603,xPREEMOx,0,134.13998,DST Jaguars  FLEX CeeDee Lamb QB Jayden Daniels RB Ashton Jeanty RB Javonte Williams TE David Njoku WR Jaxon Smith-Njigba WR Terry McLaurin WR Antonio Williams,,,
1322,5258464036,werner_1,0,134.08,DST 49ers  FLEX George Kittle QB Brock Purdy RB Ashton Jeanty RB J.K. Dobbins TE Michael Mayer WR Jaxon Smith-Njigba WR Mike Evans WR Deebo Samuel Sr.,,,
1322,5261847877,Healsworth82,0,134.08,DST Jaguars  FLEX Deebo Samuel Sr. QB Brock Purdy RB De'Von Achane RB Javonte Williams TE George Kittle WR Jaxon Smith-Njigba WR Mike Evans WR Caleb Douglas,,,
1322,5262978682,OptimizerX,0,134.07999,DST 49ers  FLEX George Kittle QB Justin Herbert RB Christian McCaffrey RB Jeremiyah Love TE Trey McBride WR Jaxon Smith-Njigba WR Jack Bech WR Josh Cameron,,,
1325,5260919937,wendell123456789,0,134.06,DST 49ers  FLEX CeeDee Lamb QB Dak Prescott RB Javonte Williams RB Jadarian Price TE Michael Mayer WR George Pickens WR Stefon Diggs WR Terry McLaurin,,,
1325,5261536479,msperry2015,0,134.06,DST Seahawks  FLEX Rashid Shaheed QB Trevor Lawrence RB Omarion Hampton RB Bhayshul Tuten TE Brenton Strange WR Jaxon Smith-Njigba WR Mike Evans WR Stefon Diggs,,,
1327,5263790433,illinimikey,0,134.04,DST Jaguars  FLEX Parker Washington QB Jayden Daniels RB Christian McCaffrey RB Javonte Williams TE David Njoku WR CeeDee Lamb WR Stefon Diggs WR Terry McLaurin,,,
1328,5263945288,midnite1,0,133.98001,DST 49ers  FLEX Stefon Diggs QB Brock Purdy RB Ashton Jeanty RB Jacory Croskey-Merritt TE Michael Mayer WR Jaxon Smith-Njigba WR Deebo Samuel Sr. WR Quentin Johnston,,,
1328,5264030176,jjohns686,0,133.98001,DST Chargers  FLEX Jonah Coleman QB Brock Purdy RB Omarion Hampton RB Jacory Croskey-Merritt TE Trey McBride WR Mike Evans WR George Pickens WR Tre Tucker,,,
1328,5258501457,AggieBS,0,133.98,DST Jaguars  FLEX Caleb Douglas QB Brock Purdy RB Ashton Jeanty RB De'Von Achane TE Michael Mayer WR Jaxon Smith-Njigba WR Mike Evans WR Parker Washington,,,
1328,5259042506,normaj75,0,133.98,DST Dolphins  FLEX Trey McBride QB Brock Purdy RB Christian McCaffrey RB Bhayshul Tuten TE Brenton Strange WR Jaxon Smith-Njigba WR Marvin Harrison Jr. WR Antonio Williams,,,
1328,5263897865,ksbrunks,0,133.98,DST 49ers  FLEX Cooper Kupp QB Brock Purdy RB Ashton Jeanty RB Tyler Allgeier TE Brenton Strange WR Jaxon Smith-Njigba WR Mike Evans WR Stefon Diggs,,,
1333,5258538063,lordcalvertt,0,133.96,DST Cardinals  FLEX Brian Thomas Jr. QB Trevor Lawrence RB Ashton Jeanty RB Omarion Hampton TE George Kittle WR Jaxon Smith-Njigba WR Michael Wilson WR Stefon Diggs,,,
1333,5260332495,viktor1013,0,133.96,DST Broncos  FLEX De'Von Achane QB Dak Prescott RB Christian McCaffrey RB Javonte Williams TE George Kittle WR Terry McLaurin WR Quentin Johnston WR Tre Tucker,,,
1333,5263137311,TexasTarHeel1,0,133.96,DST Chargers  FLEX Terry McLaurin QB Dak Prescott RB Christian McCaffrey RB Javonte Williams TE AJ Barner WR CeeDee Lamb WR George Pickens WR Demarcus Robinson,,,
1333,5260751486,Steelers1933,0,133.95999,DST Jaguars  FLEX Jacory Croskey-Merritt QB Dak Prescott RB Ashton Jeanty RB Jadarian Price TE David Njoku WR Jaxon Smith-Njigba WR George Pickens WR Stefon Diggs,,,
1337,5264095573,dwill870,0,133.94,DST 49ers  FLEX Jaxon Smith-Njigba QB Jayden Daniels RB Christian McCaffrey RB Ashton Jeanty TE Jake Ferguson WR Terry McLaurin WR Pat Bryant WR Caleb Douglas,,,
1338,5262151705,waygrimace,0,133.88,DST 49ers  FLEX Christian McCaffrey QB Brock Purdy RB Bhayshul Tuten RB Jacory Croskey-Merritt TE Brenton Strange WR Jaxon Smith-Njigba WR Pat Bryant WR Cooper Kupp,,,
1338,5262834865,lstamer1,0,133.88,DST Jaguars  FLEX De'Von Achane QB Brock Purdy RB Ashton Jeanty RB Javonte Williams TE Michael Mayer WR CeeDee Lamb WR Deebo Samuel Sr. WR Stefon Diggs,,,
1338,5262860321,MKies816,0,133.88,DST Jaguars  FLEX AJ Barner QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR Jaxon Smith-Njigba WR Mike Evans WR Quentin Johnston,,,
1338,5264072629,t-rexes007,0,133.88,DST Jaguars  FLEX Javonte Williams QB Brock Purdy RB Ashton Jeanty RB De'Von Achane TE Michael Mayer WR CeeDee Lamb WR Deebo Samuel Sr. WR Stefon Diggs,,,
1342,5263923266,wiz1216,0,133.86,DST Chargers  FLEX Terry McLaurin QB Dak Prescott RB Christian McCaffrey RB De'Von Achane TE Jake Ferguson WR Jaylen Waddle WR George Pickens WR Kendrick Bourne,,,
1343,5263845156,adusen,0,133.84,DST 49ers  FLEX CeeDee Lamb QB Jayden Daniels RB Javonte Williams RB Jacory Croskey-Merritt TE Jake Ferguson WR George Pickens WR Stefon Diggs WR Terry McLaurin,,,
1344,5263783979,88gmoney,0,133.8,DST Raiders  FLEX Trey McBride QB Jacoby Brissett RB Ashton Jeanty RB Javonte Williams TE Michael Mayer WR CeeDee Lamb WR Mike Evans WR Tre Tucker,,,
1345,5257873289,meloman1523,0,133.78,DST Chargers  FLEX Caleb Douglas QB Malik Willis RB Christian McCaffrey RB Javonte Williams TE Jake Ferguson WR Jaxon Smith-Njigba WR George Pickens WR Terry McLaurin,,,
1345,5263552971,dapree,0,133.78,DST Seahawks  FLEX Brenton Strange QB Brock Purdy RB Bhayshul Tuten RB Jadarian Price TE Evan Engram WR Jaxon Smith-Njigba WR Mike Evans WR Parker Washington,,,
1345,5263775831,boonedoe,0,133.78,DST Seahawks  FLEX Brenton Strange QB Brock Purdy RB Ashton Jeanty RB Jeremiyah Love TE Jake Ferguson WR Jaxon Smith-Njigba WR Mike Evans WR Pat Bryant,,,
1345,5264074544,houseofpayne5308,0,133.78,DST Cardinals  FLEX Parker Washington QB Brock Purdy RB Omarion Hampton RB Javonte Williams TE Jake Ferguson WR Mike Evans WR Jaylen Waddle WR Deebo Samuel Sr.,,,
1349,5263024122,nick71771,0,133.76,DST Chargers  FLEX Terry McLaurin QB Dak Prescott RB Omarion Hampton RB Javonte Williams TE Jake Ferguson WR CeeDee Lamb WR Courtland Sutton WR Quentin Johnston,,,
1350,5263877688,wiltodd,0,133.74,DST 49ers  FLEX Michael Mayer QB Jayden Daniels RB Ashton Jeanty RB Bhayshul Tuten TE Jake Ferguson WR Jaxon Smith-Njigba WR George Pickens WR Antonio Williams,,,
1350,5264052099,notlaw33,0,133.74,DST Jaguars  FLEX Stefon Diggs QB Jayden Daniels RB De'Von Achane RB Javonte Williams TE Jake Ferguson WR CeeDee Lamb WR Mike Evans WR Terry McLaurin,,,
1352,5261532914,jpligon75,0,133.68002,DST 49ers  FLEX Javonte Williams QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR CeeDee Lamb WR Tre' Harris WR Demarcus Robinson,,,
1352,5262612928,cywan,0,133.68001,DST Seahawks  FLEX Kendrick Bourne QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR Jaxon Smith-Njigba WR Deebo Samuel Sr. WR Caleb Douglas,,,
1352,5263905389,tblack1017,0,133.68001,DST 49ers  FLEX Jaxon Smith-Njigba QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR Deebo Samuel Sr. WR Kendrick Bourne WR Caleb Douglas,,,
1352,5260198706,KINSEYGR,0,133.68,DST Cardinals  FLEX Javonte Williams QB Justin Herbert RB Ashton Jeanty RB De'Von Achane TE Michael Mayer WR CeeDee Lamb WR Stefon Diggs WR Tre Tucker,,,
1352,5262178219,nmoha,0,133.68,DST Jaguars  FLEX Trey McBride QB Brock Purdy RB Christian McCaffrey RB Jadarian Price TE David Njoku WR Jaxon Smith-Njigba WR Deebo Samuel Sr. WR Pat Bryant,,,
1357,5262443745,kellinator138,0,133.66,DST Seahawks  FLEX CeeDee Lamb QB Trevor Lawrence RB Omarion Hampton RB Kaelon Black TE Brenton Strange WR Jaxon Smith-Njigba WR Courtland Sutton WR Jack Bech,,,
1358,5264042415,BrandonD6385,0,133.62,DST 49ers  FLEX CeeDee Lamb QB Kirk Cousins RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR Stefon Diggs WR Quentin Johnston WR Jakobi Meyers,,,
1359,5263977988,ninrnick,0,133.6,DST 49ers  FLEX Jacory Croskey-Merritt QB Drew Lock RB Omarion Hampton RB Bhayshul Tuten TE Michael Mayer WR Jaxon Smith-Njigba WR Mike Evans WR Deebo Samuel Sr.,,,
1360,5262300483,swede119,0,133.56,DST 49ers  FLEX Jacory Croskey-Merritt QB Dak Prescott RB Christian McCaffrey RB Bhayshul Tuten TE Michael Mayer WR CeeDee Lamb WR Deebo Samuel Sr. WR Kendrick Bourne,,,
1360,5263964623,kjcx2,0,133.56,DST Jaguars  FLEX Bhayshul Tuten QB Dak Prescott RB Christian McCaffrey RB Ashton Jeanty TE John Bates WR CeeDee Lamb WR George Pickens WR Antonio Williams,,,
1360,5264069566,jackson_0824,0,133.56,DST Seahawks  FLEX CeeDee Lamb QB Dak Prescott RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR George Pickens WR Antonio Williams WR Caleb Douglas,,,
1363,5261527730,nostairway71,0,133.54001,DST 49ers  FLEX Jaxon Smith-Njigba QB Jayden Daniels RB Omarion Hampton RB Jeremiyah Love TE Brenton Strange WR George Pickens WR Stefon Diggs WR Caleb Douglas,,,
1363,5259735330,JTE1214,0,133.54,DST Chargers  FLEX Jake Ferguson QB Jayden Daniels RB Christian McCaffrey RB Jeremiyah Love TE David Njoku WR Jaxon Smith-Njigba WR George Pickens WR Terry McLaurin,,,
1365,5264080583,kingroachy,0,133.52,DST Cardinals  FLEX Christian McCaffrey QB Kirk Cousins RB Ashton Jeanty RB Jacory Croskey-Merritt TE Ben Sinnott WR CeeDee Lamb WR George Pickens WR Stefon Diggs,,,
1366,5262615346,Dragon114,0,133.50002,DST Jaguars  FLEX Stefon Diggs QB Drew Lock RB Jeremiyah Love RB Jadarian Price TE Trey McBride WR Jaxon Smith-Njigba WR Michael Wilson WR Deebo Samuel Sr.,,,
1367,5259493123,johnnyg_og,0,133.48001,DST Broncos  FLEX Antonio Williams QB Brock Purdy RB Javonte Williams RB J.K. Dobbins TE George Kittle WR Jaxon Smith-Njigba WR George Pickens WR Ladd McConkey,,,
1367,5263910380,mpwildes,0,133.48001,DST 49ers  FLEX Tyler Allgeier QB Brock Purdy RB Christian McCaffrey RB Jacory Croskey-Merritt TE George Kittle WR CeeDee Lamb WR Deebo Samuel Sr. WR Jalen Nailor,,,
1367,5263921816,ajlindsey,0,133.48001,DST 49ers  FLEX Bhayshul Tuten QB Justin Herbert RB Christian McCaffrey RB Ashton Jeanty TE David Njoku WR CeeDee Lamb WR Quentin Johnston WR Tre Tucker,,,
1370,5263074880,bennies28,0,133.46,DST 49ers  FLEX Deebo Samuel Sr. QB Dak Prescott RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR Jaxon Smith-Njigba WR Pat Bryant WR Caleb Douglas,,,
1370,5264034778,turbo2014,0,133.46,DST Cardinals  FLEX Bhayshul Tuten QB Dak Prescott RB Christian McCaffrey RB Jadarian Price TE Jake Ferguson WR Jaylen Waddle WR George Pickens WR Michael Wilson,,,
1372,5263981363,rahtbarg,0,133.43999,DST 49ers  FLEX Evan Engram QB Jayden Daniels RB Jeremiyah Love RB Jadarian Price TE Brenton Strange WR Jaxon Smith-Njigba WR CeeDee Lamb WR Terry McLaurin,,,
1373,5261121615,gatortop,0,133.38,DST 49ers  FLEX Bhayshul Tuten QB Brock Purdy RB Christian McCaffrey RB Tyler Allgeier TE George Kittle WR George Pickens WR Deebo Samuel Sr. WR Stefon Diggs,,,
1374,5258293733,ejones04,0,133.36,DST Cardinals  FLEX Michael Mayer QB Dak Prescott RB Ashton Jeanty RB Bhayshul Tuten TE Trey McBride WR CeeDee Lamb WR George Pickens WR Antonio Williams,,,
1374,5260810977,UHHOHH,0,133.36,DST Cowboys  FLEX Jeremiyah Love QB Dak Prescott RB Ashton Jeanty RB Bhayshul Tuten TE Jake Ferguson WR CeeDee Lamb WR Mike Evans WR Pat Bryant,,,
1374,5261794540,drbrow24,0,133.36,DST Jaguars  FLEX Stefon Diggs QB Dak Prescott RB Ashton Jeanty RB Javonte Williams TE Michael Mayer WR CeeDee Lamb WR George Pickens WR Terry McLaurin,,,
1374,5262430612,Hunttizzle,0,133.36,DST 49ers  FLEX Cooper Kupp QB Trevor Lawrence RB Omarion Hampton RB Javonte Williams TE Brenton Strange WR Jaxon Smith-Njigba WR Parker Washington WR Stefon Diggs,,,
1374,5263936763,QueenMeeshy,0,133.36,DST Raiders  FLEX Rachaad White QB Trevor Lawrence RB Christian McCaffrey RB Ashton Jeanty TE Brenton Strange WR Jaylen Waddle WR Parker Washington WR Stefon Diggs,,,
1374,5264051783,coogchaz91,0,133.36,DST Chargers  FLEX George Pickens QB Dak Prescott RB Christian McCaffrey RB Javonte Williams TE John Bates WR CeeDee Lamb WR Parker Washington WR Caleb Douglas,,,
1374,5264096751,dentiddo,0,133.36,DST Chargers  FLEX David Njoku QB Trevor Lawrence RB Christian McCaffrey RB De'Von Achane TE Jake Ferguson WR CeeDee Lamb WR George Pickens WR Parker Washington,,,
1381,5262476217,olydajew,0,133.34,DST Jaguars  FLEX Trey McBride QB Jayden Daniels RB Christian McCaffrey RB Jadarian Price TE David Njoku WR CeeDee Lamb WR Stefon Diggs WR Terry McLaurin,,,
1381,5263735123,boknowsjackson,0,133.34,DST Seahawks  FLEX Jadarian Price QB Jayden Daniels RB Christian McCaffrey RB Javonte Williams TE Michael Mayer WR CeeDee Lamb WR Stefon Diggs WR Malik Washington,,,
1381,5264066400,mcadam6,0,133.34,DST Jaguars  FLEX De'Von Achane QB Jayden Daniels RB Christian McCaffrey RB Bhayshul Tuten TE Michael Mayer WR Jaxon Smith-Njigba WR Terry McLaurin WR Malik Washington,,,
1384,5260777139,bigtee73,0,133.28,DST Cowboys  FLEX Jadarian Price QB Brock Purdy RB Christian McCaffrey RB De'Von Achane TE George Kittle WR George Pickens WR Terry McLaurin WR Tre Tucker,,,
1384,5262892548,tleddon85,0,133.28,DST Raiders  FLEX Marvin Harrison Jr. QB Brock Purdy RB Javonte Williams RB Jeremiyah Love TE George Kittle WR Jaxon Smith-Njigba WR Mike Evans WR Antonio Williams,,,
1384,5263088234,loubal66,0,133.28,DST Jaguars  FLEX De'Von Achane QB Malik Willis RB Christian McCaffrey RB Javonte Williams TE AJ Barner WR CeeDee Lamb WR Stefon Diggs WR Terry McLaurin,,,
1384,5263394192,Branaman12,0,133.28,DST Jaguars  FLEX CeeDee Lamb QB Justin Herbert RB Ashton Jeanty RB De'Von Achane TE Michael Mayer WR Jaxon Smith-Njigba WR Quentin Johnston WR Tre' Harris,,,
1384,5263945299,mickstar,0,133.28,DST Seahawks  FLEX Jaxon Smith-Njigba QB Brock Purdy RB Ashton Jeanty RB Javonte Williams TE Jake Ferguson WR Deebo Samuel Sr. WR Quentin Johnston WR Jakobi Meyers,,,
1384,5263970903,awoodworth11,0,133.28,DST Broncos  FLEX Deebo Samuel Sr. QB Brock Purdy RB Ashton Jeanty RB Javonte Williams TE Evan Engram WR Jaxon Smith-Njigba WR Parker Washington WR Terry McLaurin,,,
1390,5263950420,bammer_23,0,133.20001,DST Chargers  FLEX Jakobi Meyers QB Drew Lock RB Christian McCaffrey RB Tyler Allgeier TE Trey McBride WR Jaxon Smith-Njigba WR Brian Thomas Jr. WR Rashid Shaheed,,,
1391,5263193862,ledge3,0,133.18,DST Raiders  FLEX Christian McCaffrey QB Brock Purdy RB Ashton Jeanty RB Jacory Croskey-Merritt TE Michael Mayer WR CeeDee Lamb WR Ladd McConkey WR Caleb Douglas,,,
1391,5263414534,Silverstreak7,0,133.18,DST Broncos  FLEX George Pickens QB Brock Purdy RB Christian McCaffrey RB J.K. Dobbins TE Evan Engram WR Jaxon Smith-Njigba WR Mike Evans WR Caleb Douglas,,,
1393,5257785680,teasenuts,0,133.16,DST Jaguars  FLEX Deebo Samuel Sr. QB Trevor Lawrence RB Javonte Williams RB Jadarian Price TE David Njoku WR Jaxon Smith-Njigba WR CeeDee Lamb WR Parker Washington,,,
1393,5261272721,SD.BOLTZ,0,133.16,DST Jaguars  FLEX Deebo Samuel Sr. QB Dak Prescott RB Christian McCaffrey RB Ashton Jeanty TE Jake Ferguson WR CeeDee Lamb WR Quentin Johnston WR Marvin Harrison Jr.,,,
1393,5261590949,jim49ers85,0,133.16,DST Jaguars  FLEX Trey McBride QB Dak Prescott RB Jeremiyah Love RB Jadarian Price TE George Kittle WR CeeDee Lamb WR Courtland Sutton WR Terry McLaurin,,,
1393,5263996579,rooskie09,0,133.16,DST 49ers  FLEX Michael Wilson QB Trevor Lawrence RB Jacory Croskey-Merritt RB Kaelon Black TE Michael Mayer WR Jaxon Smith-Njigba WR CeeDee Lamb WR Parker Washington,,,
1393,5264032157,domination2536,0,133.15999,DST Broncos  FLEX Ashton Jeanty QB Dak Prescott RB Christian McCaffrey RB Jacory Croskey-Merritt TE Evan Engram WR CeeDee Lamb WR Terry McLaurin WR Malik Washington,,,
1398,5263171539,J1913,0,133.12,DST Seahawks  FLEX De'Von Achane QB Kirk Cousins RB Ashton Jeanty RB Jadarian Price TE Michael Mayer WR CeeDee Lamb WR George Pickens WR Stefon Diggs,,,
