Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
107,5262644951,nickenyon6,0,149.58,DST Browns  FLEX Aaron Jones Sr. QB Tyler Shough RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Ja'Marr Chase WR Garrett Wilson WR DK Metcalf,,Rome Odunze,FLEX,1.14%,7.3
108,5263345152,dodder47,0,149.5,DST Ravens  FLEX Dalton Schultz QB Lamar Jackson RB Bijan Robinson RB Derrick Henry TE T.J. Hockenson WR DeVonta Smith WR Tee Higgins WR Rashod Bateman,,Luther Burden III,FLEX,1.07%,6.2
109,5257103579,griffalicious24,0,149.32,DST Panthers  FLEX Aaron Jones Sr. QB Drake Maye RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Ja'Marr Chase WR DK Metcalf WR Matthew Golden,,Kyle Pitts Sr.,TE,1.07%,2.5
109,5259897092,CashLineCriminal,0,149.32,DST Panthers  FLEX Aaron Jones Sr. QB Drake Maye RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Ja'Marr Chase WR DK Metcalf WR Matthew Golden,,Darren Waller,TE,1.05%,18.3
109,5260685477,tzshannon,0,149.32,DST Panthers  FLEX Aaron Jones Sr. QB Drake Maye RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Ja'Marr Chase WR DK Metcalf WR Matthew Golden,,Cole Kmet,TE,1.03%,0
112,5263389887,Gman22209,0,149.28,DST Patriots  FLEX Aaron Jones Sr. QB Bryce Young RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Justin Jefferson WR Jalen Coker WR Matthew Golden,,Jaylen Warren,RB,1.03%,9.7
113,5262578209,squirtwarren,0,149.26001,DST Patriots  FLEX Aaron Jones Sr. QB Jalen Hurts RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR DeVonta Smith WR DK Metcalf WR Jayden Reed,,TreVeyon Henderson,FLEX,0.99%,13.6
114,5257034559,marvp76,0,148.98001,DST Patriots  FLEX Aaron Jones Sr. QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Ja'Marr Chase WR Emeka Egbuka WR Xavier Hutchinson,,Kyle Monangai,FLEX,0.97%,7.8
115,5263294948,odb800,0,148.92,DST Titans  FLEX Breece Hall QB C.J. Stroud RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Ja'Marr Chase WR Garrett Wilson WR Kayshon Boutte,,Garrett Wilson,FLEX,0.95%,16.7
116,5261051518,salogarz,0,148.82,DST Panthers  FLEX Bijan Robinson QB C.J. Stroud RB David Montgomery RB Breece Hall TE Dalton Schultz WR Ja'Marr Chase WR Luther Burden III WR Devaughn Vele,,Adonai Mitchell,WR,0.93%,12.3
117,5263393974,mikeblackley,0,148.78,DST Vikings  FLEX Bucky Irving QB Baker Mayfield RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR Ja'Marr Chase WR Garrett Wilson WR Chris Godwin Jr.,,Chase Brown,FLEX,0.90%,11.2
118,5263103018,JB00GlE,0,148.62,DST Steelers  FLEX Chase Brown QB C.J. Stroud RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR Ja'Marr Chase WR Chris Olave WR Xavier Hutchinson,,Carnell Tate,WR,0.88%,5.7
119,5262290901,josiah48,0,148.38,DST Panthers  FLEX Derrick Henry QB Baker Mayfield RB Bijan Robinson RB D'Andre Swift TE Dalton Schultz WR Emeka Egbuka WR Jalen Coker WR Romeo Doubs,,Geno Smith,QB,0.86%,15.58
119,5262546583,bookert21,0,148.38,DST Buccaneers  FLEX Derrick Henry QB Bryce Young RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR Ja'Marr Chase WR Garrett Wilson WR Roman Wilson,,Rashod Bateman,FLEX,0.84%,21.8
121,5257320538,slimgaede,0,148.28,DST Eagles  FLEX Aaron Jones Sr. QB Bryce Young RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Ja'Marr Chase WR Garrett Wilson WR Xavier Hutchinson,,Dontayvion Wicks,FLEX,0.84%,12.4
122,5263315921,jayd13,0,148.18,DST Vikings  FLEX Bucky Irving QB Baker Mayfield RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR Ja'Marr Chase WR Emeka Egbuka WR Jalen Coker,,DK Metcalf,FLEX,0.82%,6.7
123,5262456931,morph845,0,148.08,DST Panthers  FLEX Ja'Marr Chase QB Tyler Shough RB Bijan Robinson RB Derrick Henry TE Dallas Goedert WR Matthew Golden WR Rashod Bateman WR Devaughn Vele,,Chris Godwin Jr.,FLEX,0.78%,8.8
124,5259835770,MikeChiz390,0,148.02002,DST Panthers  FLEX Aaron Jones Sr. QB Caleb Williams RB Bucky Irving RB Chuba Hubbard TE Mark Andrews WR DeVonta Smith WR Christian Watson WR Garrett Wilson,,Devontez Walker,WR,0.78%,5.7
125,5262515843,rlbender,0,148,DST Panthers  FLEX Emeka Egbuka QB Lamar Jackson RB Derrick Henry RB Breece Hall TE Mark Andrews WR Garrett Wilson WR Jalen Coker WR Rashod Bateman,,Xavier Hutchinson,FLEX,0.76%,6.7
126,5257280053,mtsmiley666,0,147.80002,DST Panthers  FLEX Devaughn Vele QB Lamar Jackson RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Emeka Egbuka WR Garrett Wilson WR Matthew Golden,,Cooper Rush,QB,0.74%,2.44
126,5259548893,katytxmanmike,0,147.80002,DST Panthers  FLEX Emeka Egbuka QB Lamar Jackson RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Garrett Wilson WR Matthew Golden WR Devaughn Vele,,MarShawn Lloyd,RB,0.71%,9.6
128,5261643131,stock2mail,0,147.78,DST Ravens  FLEX Derrick Henry QB Bryce Young RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR Tetairoa McMillan WR Garrett Wilson WR Jalen Coker,,T.J. Hockenson,FLEX,0.71%,5.9
128,5262240883,LoganGrewe50,0,147.78,DST Eagles  FLEX Aaron Jones Sr. QB Bryce Young RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Tetairoa McMillan WR Garrett Wilson WR Jalen Coker,,DeVonta Smith,FLEX,0.69%,30.7
128,5263391719,Stuckcee,0,147.78,DST Jets  FLEX Juwan Johnson QB Tyler Shough RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Chris Olave WR Emeka Egbuka WR Tetairoa McMillan,,Noah Fant,TE,0.65%,0
131,5263142004,BBooker18,0,147.72,DST Vikings  FLEX Dalton Schultz QB Drake Maye RB Bijan Robinson RB Derrick Henry TE Mark Andrews WR Ja'Marr Chase WR Garrett Wilson WR Matthew Golden,,Juwan Johnson,FLEX,0.65%,10.6
132,5259429410,jimp077,0,147.68001,DST Bears  FLEX Derrick Henry QB Bryce Young RB Bijan Robinson RB Breece Hall TE Dalton Schultz WR Tetairoa McMillan WR Garrett Wilson WR Matthew Golden,,Travis Etienne Jr.,FLEX,0.63%,7.1
133,5263254613,datyoungreezy,0,147.42,DST Eagles  FLEX Dalton Schultz QB C.J. Stroud RB Bijan Robinson RB Breece Hall TE Mark Andrews WR Ja'Marr Chase WR Tetairoa McMillan WR Jalen Coker,,Denzel Boston,WR,0.63%,20.5
134,5262612268,giantwoody,0,147.2,DST Texans  FLEX Derrick Henry QB Lamar Jackson RB Breece Hall RB Bucky Irving TE Dalton Schultz WR DeVonta Smith WR Christian Watson WR Kayshon Boutte,,Tetairoa McMillan,FLEX,0.63%,18.1
135,5262078629,JetsMania12,0,147.08002,DST Patriots  FLEX Aaron Jones Sr. QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Emeka Egbuka WR Garrett Wilson WR Jalen Coker,,Jaylen Warren,FLEX,0.61%,9.7
135,5262187929,Detroitlionsfan2000,0,147.08002,DST Patriots  FLEX Aaron Jones Sr. QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Emeka Egbuka WR Garrett Wilson WR Jalen Coker,,Kalif Raymond,FLEX,0.61%,9
137,5262470766,mjacobs8,0,146.98001,DST Panthers  FLEX Justin Jefferson QB Bryce Young RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Luther Burden III WR Jalen Coker WR Matthew Golden,,Mike Gesicki,FLEX,0.61%,0
137,5263389635,TheMagnificentKoomba,0,146.98,DST Jets  FLEX Derrick Henry QB Bryce Young RB Bijan Robinson RB Breece Hall TE Dalton Schultz WR Justin Jefferson WR Jalen Coker WR Rashod Bateman,,Tucker Kraft,FLEX,0.59%,3.5
139,5261170486,IrishColts,0,146.9,DST Panthers  FLEX Matthew Golden QB Jordan Love RB D'Andre Swift RB Bucky Irving TE Mark Andrews WR Chris Olave WR DeVonta Smith WR Luther Burden III,,Alvin Kamara,FLEX,0.48%,7.2
139,5261326968,Timnorwood,0,146.9,DST Patriots  FLEX Aaron Jones Sr. QB Jordan Love RB Bijan Robinson RB David Montgomery TE Dalton Schultz WR DeVonta Smith WR Garrett Wilson WR DK Metcalf,,Tee Higgins,FLEX,0.46%,14.5
141,5261015403,WamesitWarriors,0,146.88,DST Panthers  FLEX Derrick Henry QB Bryce Young RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR Justin Jefferson WR Emeka Egbuka WR Kayshon Boutte,,Alvin Kamara,RB,0.46%,7.2
142,5259461329,Drip4Sale30,0,146.78,DST Buccaneers  FLEX Aaron Jones Sr. QB Bryce Young RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Tetairoa McMillan WR Garrett Wilson WR Jalen Coker,,Makai Lemon,WR,0.44%,1.9
142,5260386428,nathanplante1,0,146.78,DST Buccaneers  FLEX Aaron Jones Sr. QB Bryce Young RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Tetairoa McMillan WR Garrett Wilson WR Jalen Coker,,Saints ,DST,0.42%,8
144,5261936494,BaconBits40,0,146.68,DST Eagles  FLEX Justin Jefferson QB Bryce Young RB Derrick Henry RB Aaron Jones Sr. TE Dalton Schultz WR Ja'Marr Chase WR Jalen Coker WR Matthew Golden,,Chris Olave,FLEX,0.40%,22.6
144,5263410191,jody.reep,0,146.68,DST Steelers  FLEX Derrick Henry QB Tyler Shough RB Bijan Robinson RB D'Andre Swift TE Dalton Schultz WR Ja'Marr Chase WR DK Metcalf WR Devaughn Vele,,Aaron Rodgers,QB,0.40%,5.98
146,5262732369,mariachisiglo21,0,146.64,DST Buccaneers  FLEX Darren Waller QB Cooper Rush RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Ja'Marr Chase WR DeVonta Smith WR Drake London,,Jordan Addison,FLEX,0.38%,4.1
147,5257292964,gdavej53,0,146.57999,DST Panthers  FLEX Chris Olave QB Tyler Shough RB Breece Hall RB Travis Etienne Jr. TE Juwan Johnson WR Tetairoa McMillan WR Drake London WR Garrett Wilson,,Kenny Gainwell,RB,0.36%,4.5
148,5262199938,laughingcrow,0,146.56,DST Patriots  FLEX Aaron Jones Sr. QB Jalen Hurts RB Bijan Robinson RB David Montgomery TE Dalton Schultz WR Tetairoa McMillan WR Garrett Wilson WR Jalen Coker,,Ted Hurst III,WR,0.36%,4.7
149,5263325455,cwcarroll2,0,146.52,DST Bengals  FLEX Aaron Jones Sr. QB C.J. Stroud RB Bijan Robinson RB Quinshon Judkins TE Dalton Schultz WR Ja'Marr Chase WR Drake London WR Garrett Wilson,,Quinshon Judkins,FLEX,0.36%,9.8
150,5261035985,TheJeffery,0,146.38,DST Buccaneers  FLEX Aaron Jones Sr. QB Tyler Shough RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Chris Olave WR Garrett Wilson WR Devaughn Vele,,Tony Pollard,RB,0.34%,7.5
151,5263415706,BluegrassJudas7882,0,146.18,DST Steelers  FLEX Alvin Kamara QB Bryce Young RB Bijan Robinson RB Bucky Irving TE Dalton Schultz WR Justin Jefferson WR DeVonta Smith WR Jalen Coker,,MarShawn Lloyd,FLEX,0.34%,9.6
152,5257352003,rayrod73,0,146.16,DST Browns  FLEX Dalton Schultz QB Jalen Hurts RB Bijan Robinson RB Derrick Henry TE Juwan Johnson WR DeVonta Smith WR Garrett Wilson WR Luther Burden III,,LaJohntay Wester,WR,0.34%,2.4
153,5263378827,lmb1013,0,146.12,DST Patriots  FLEX Ja'Marr Chase QB Drake Maye RB Bijan Robinson RB TreVeyon Henderson TE Harold Fannin Jr. WR Tetairoa McMillan WR Jalen Coker WR Rashod Bateman,,Mack Hollins,FLEX,0.34%,3.8
154,5263079747,walterwalleye,0,146.1,DST Panthers  FLEX Saquon Barkley QB Lamar Jackson RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR Ja'Marr Chase WR Matthew Golden WR Devaughn Vele,,Tommy Tremble,TE,0.34%,1.4
155,5259942213,asteinel,0,146.08,DST Buccaneers  FLEX Derrick Henry QB Baker Mayfield RB Bucky Irving RB Aaron Jones Sr. TE Dalton Schultz WR DeVonta Smith WR Emeka Egbuka WR Garrett Wilson,,Woody Marks,RB,0.32%,8.5
155,5262663969,mauka95,0,146.07999,DST Panthers  FLEX Chuba Hubbard QB Tyler Shough RB Bijan Robinson RB Bucky Irving TE T.J. Hockenson WR Chris Olave WR Tetairoa McMillan WR Romeo Doubs,,Rico Dowdle,RB,0.32%,6.4
157,5261291472,sgrupp,0,145.98001,DST Patriots  FLEX Derrick Henry QB Tyler Shough RB Chuba Hubbard RB Aaron Jones Sr. TE Juwan Johnson WR Justin Jefferson WR Ja'Marr Chase WR Devaughn Vele,,Harold Fannin Jr.,FLEX,0.32%,10.4
158,5260267061,smalltown72,0,145.80002,DST Vikings  FLEX Aaron Jones Sr. QB Lamar Jackson RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Justin Jefferson WR Rashod Bateman WR Devaughn Vele,,KC Concepcion Jr.,FLEX,0.32%,8.2
159,5263031795,SeanMac48,0,145.78,DST Panthers  FLEX Christian Watson QB Bryce Young RB Derrick Henry RB Rhamondre Stevenson TE T.J. Hockenson WR Ja'Marr Chase WR Tetairoa McMillan WR Chris Godwin Jr.,,Kenyon Sadiq,FLEX,0.32%,3.7
160,5260618104,PineappleTruck,0,145.70001,DST Jets  FLEX Bucky Irving QB Lamar Jackson RB Bijan Robinson RB Breece Hall TE Dalton Schultz WR Tetairoa McMillan WR Garrett Wilson WR Rashod Bateman,,Jaylin Noel,FLEX,0.32%,5.4
161,5262550626,hardhatman,0,145.64001,DST Patriots  FLEX Mark Andrews QB Cooper Rush RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Ja'Marr Chase WR Tetairoa McMillan WR Drake London,,Deshaun Watson,QB,0.27%,19.72
162,5263135056,mikecons12,0,145.52,DST Panthers  FLEX Juwan Johnson QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Justin Jefferson WR Ja'Marr Chase WR Matthew Golden,,Jayden Reed,FLEX,0.27%,1.4
163,5261869913,ablasczyk11,0,145.38,DST Buccaneers  FLEX Bucky Irving QB Tyler Shough RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR Ja'Marr Chase WR Tetairoa McMillan WR Matthew Golden,,Chris Moore,WR,0.23%,1.6
164,5263176814,sithean,0,145.36002,DST Panthers  FLEX Matthew Golden QB Jalen Hurts RB Saquon Barkley RB Bucky Irving TE Dalton Schultz WR Justin Jefferson WR Ja'Marr Chase WR Devaughn Vele,,Romeo Doubs,FLEX,0.23%,12.6
165,5261941252,dmgoetzl24,0,145.26001,DST Browns  FLEX Derrick Henry QB Jalen Hurts RB Saquon Barkley RB Breece Hall TE Dalton Schultz WR DeVonta Smith WR Garrett Wilson WR Matthew Golden,,Wan'Dale Robinson,FLEX,0.23%,1.9
166,5259850689,sigmalevar,0,145.22,DST Panthers  FLEX Luther Burden III QB C.J. Stroud RB Bijan Robinson RB Saquon Barkley TE Dalton Schultz WR Ja'Marr Chase WR Garrett Wilson WR Kayshon Boutte,,Hunter Henry,FLEX,0.23%,7
167,5257325651,Deathflower74,0,145.1,DST Titans  FLEX Aaron Jones Sr. QB Jordan Love RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Ja'Marr Chase WR Garrett Wilson WR Matthew Golden,,Jerry Jeudy,WR,0.23%,0
167,5258187929,mwr2001,0,145.1,DST Titans  FLEX Bijan Robinson QB Jordan Love RB Derrick Henry RB Aaron Jones Sr. TE Dalton Schultz WR Ja'Marr Chase WR Garrett Wilson WR Matthew Golden,,Bryce Lance,WR,0.21%,1.8
167,5258326751,d00dy,0,145.1,DST Titans  FLEX Aaron Jones Sr. QB Jordan Love RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Ja'Marr Chase WR Garrett Wilson WR Matthew Golden,,Germie Bernard,WR,0.21%,7.5
167,5262149392,piejah,0,145.1,DST Titans  FLEX Aaron Jones Sr. QB Jordan Love RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Ja'Marr Chase WR Garrett Wilson WR Matthew Golden,,Kyle Williams,WR,0.21%,2
167,5262236305,hellerud,0,145.1,DST Titans  FLEX Aaron Jones Sr. QB Jordan Love RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Ja'Marr Chase WR Garrett Wilson WR Matthew Golden,,Kyle Pitts Sr.,FLEX,0.21%,2.5
167,5262782992,acedarealest3839,0,145.1,DST Titans  FLEX Aaron Jones Sr. QB Jordan Love RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Ja'Marr Chase WR Garrett Wilson WR Matthew Golden,,Kayshon Boutte,FLEX,0.21%,6.7
167,5263311260,ndelprete21,0,145.1,DST Titans  FLEX Aaron Jones Sr. QB Jordan Love RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Ja'Marr Chase WR Garrett Wilson WR Matthew Golden,,Drake London,FLEX,0.21%,8.9
174,5262677040,ajb3247,0,145.08,DST Buccaneers  FLEX Dalton Schultz QB Bryce Young RB Bijan Robinson RB Breece Hall TE Colston Loveland WR DeVonta Smith WR Tetairoa McMillan WR Jalen Coker,,Noah Fant,FLEX,0.19%,0
175,5260332849,Chavar15,0,144.90001,DST Patriots  FLEX Jayden Reed QB Jordan Love RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Ja'Marr Chase WR Jalen Coker WR Matthew Golden,,Elijah Sarratt,WR,0.19%,0
176,5262314482,ChokeHoldem1,0,144.6,DST Titans  FLEX Dalton Schultz QB Lamar Jackson RB Bijan Robinson RB Bucky Irving TE Mark Andrews WR Ja'Marr Chase WR Garrett Wilson WR Jalen Coker,,Pat Freiermuth,FLEX,0.19%,7.4
177,5261588156,msfrftr,0,144.38,DST Patriots  FLEX Tetairoa McMillan QB Baker Mayfield RB Bijan Robinson RB TreVeyon Henderson TE Cade Otton WR Ja'Marr Chase WR Emeka Egbuka WR Rashod Bateman,,Cade Otton,FLEX,0.19%,8.8
178,5262594125,Huskers61,0,144.28,DST Eagles  FLEX T.J. Hockenson QB Tyler Shough RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Ja'Marr Chase WR Christian Watson WR Jalen Coker,,Jonathon Brooks,FLEX,0.17%,2.1
179,5262381074,duranm25,0,144.22,DST Patriots  FLEX Colston Loveland QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Ja'Marr Chase WR Garrett Wilson WR Jalen Coker,,Roman Wilson,FLEX,0.17%,7.8
180,5258615074,Skylinks49,0,144,DST Texans  FLEX Ja'Marr Chase QB Lamar Jackson RB Rhamondre Stevenson RB Aaron Jones Sr. TE Hunter Henry WR DeVonta Smith WR Tetairoa McMillan WR Rashod Bateman,,Tommy Tremble,FLEX,0.17%,1.4
180,5262246538,GunRanger,0,144,DST Steelers  FLEX Bijan Robinson QB Jordan Love RB Derrick Henry RB Aaron Jones Sr. TE Dalton Schultz WR Ja'Marr Chase WR Jalen Coker WR Matthew Golden,,Gunnar Helm,TE,0.15%,3.3
180,5262675857,blake2110,0,144,DST Panthers  FLEX Ja'Marr Chase QB Jordan Love RB Bijan Robinson RB Derrick Henry TE Juwan Johnson WR DK Metcalf WR Matthew Golden WR Rashod Bateman,,Cam Ward,QB,0.15%,20.02
183,5262818737,Zverneris7,0,143.98,DST Titans  FLEX Romeo Doubs QB Bryce Young RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Emeka Egbuka WR Christian Watson WR Tetairoa McMillan,,Jahdae Walker,WR,0.15%,0
184,5263286191,ndurk,0,143.78,DST Panthers  FLEX Justin Jefferson QB Baker Mayfield RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR Ja'Marr Chase WR Emeka Egbuka WR Devontez Walker,,Jalen McMillan,WR,0.15%,0
185,5262434412,Flawlessjoc,0,143.68,DST Ravens  FLEX Bucky Irving QB Bryce Young RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR Ja'Marr Chase WR Drake London WR Jalen Coker,,DeMario Douglas,FLEX,0.15%,1.9
186,5257272211,Potato_Park,0,143.66,DST Panthers  FLEX Luther Burden III QB Jalen Hurts RB Breece Hall RB Bucky Irving TE Mark Andrews WR Chris Olave WR DeVonta Smith WR DeMario Douglas,,Andrei Iosivas,WR,0.13%,1.7
187,5262275162,IgnorantIntellectual,0,143.58,DST Vikings  FLEX David Montgomery QB Tyler Shough RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Christian Watson WR Tetairoa McMillan WR Matthew Golden,,Devontez Walker,FLEX,0.13%,5.7
187,5262236802,HeatFan,0,143.57999,DST Buccaneers  FLEX D'Andre Swift QB Bryce Young RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Ja'Marr Chase WR Jalen Coker WR Ted Hurst III,,Chris Brooks,RB,0.13%,3.6
189,5263360278,Benifide,0,143.45999,DST Patriots  FLEX Devaughn Vele QB Jalen Hurts RB Derrick Henry RB Aaron Jones Sr. TE Kyle Pitts Sr. WR Ja'Marr Chase WR Tetairoa McMillan WR Jalen Coker,,Jahdae Walker,FLEX,0.11%,0
190,5259460141,tzbills,0,143.32,DST Panthers  FLEX Luther Burden III QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Justin Jefferson WR Garrett Wilson WR Rashod Bateman,,Woody Marks,FLEX,0.11%,8.5
191,5262574010,glucose,0,143.28,DST Panthers  FLEX Dalton Schultz QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Colston Loveland WR Ja'Marr Chase WR Emeka Egbuka WR KC Concepcion Jr.,,Adonai Mitchell,FLEX,0.11%,12.3
192,5261831189,NAKeveli,0,143.26,DST Eagles  FLEX Bijan Robinson QB Jalen Hurts RB MarShawn Lloyd RB Woody Marks TE Dalton Schultz WR Ja'Marr Chase WR DeVonta Smith WR Kayshon Boutte,,Zay Flowers,WR,0.11%,0
193,5260559245,mnelson10,0,143.22,DST Patriots  FLEX Bijan Robinson QB Caleb Williams RB Derrick Henry RB Aaron Jones Sr. TE Dalton Schultz WR Ja'Marr Chase WR DK Metcalf WR Kalif Raymond,,Demond Claiborne,FLEX,0.11%,1.2
194,5263357405,Wolverine8385,0,143.2,DST Ravens  FLEX Aaron Jones Sr. QB Lamar Jackson RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Garrett Wilson WR Jalen Coker WR Rashod Bateman,,Michael Pittman Jr.,WR,0.11%,0
195,5261344497,lilskinnymomma219,0,143.1,DST Buccaneers  FLEX Bijan Robinson QB Lamar Jackson RB Derrick Henry RB Aaron Jones Sr. TE Dalton Schultz WR Ja'Marr Chase WR Rashod Bateman WR Devontez Walker,,Nico Collins,WR,0.11%,0
196,5263226297,joshjoyce90,0,143.08002,DST Buccaneers  FLEX Derrick Henry QB Bryce Young RB Bijan Robinson RB Bucky Irving TE Dalton Schultz WR Tetairoa McMillan WR Garrett Wilson WR Devaughn Vele,,Darnell Washington,TE,0.11%,1.7
197,5257060374,martowright,0,143.02,DST Patriots  FLEX Bijan Robinson QB Carson Wentz RB Derrick Henry RB Bucky Irving TE Dalton Schultz WR Justin Jefferson WR Jalen Coker WR Rashod Bateman,,Rico Dowdle,FLEX,0.11%,6.4
197,5261891855,vegas1199,0,143.02,DST Patriots  FLEX Derrick Henry QB C.J. Stroud RB Saquon Barkley RB David Montgomery TE Darren Waller WR DeVonta Smith WR Tetairoa McMillan WR Matthew Golden,,Darren Waller,FLEX,0.11%,18.3
199,5261326586,dlangmead,0,142.98001,DST Buccaneers  FLEX Chris Olave QB Baker Mayfield RB Derrick Henry RB Aaron Jones Sr. TE Dalton Schultz WR Ja'Marr Chase WR Emeka Egbuka WR KC Concepcion Jr.,,Samaje Perine,RB,0.11%,3.2
199,5262787471,artp03,0,142.98001,DST Buccaneers  FLEX Ja'Marr Chase QB Bryce Young RB Bijan Robinson RB Bucky Irving TE Dalton Schultz WR Emeka Egbuka WR Jalen Coker WR Dontayvion Wicks,,Carnell Tate,FLEX,0.11%,5.7
201,5263390109,Ironman361,0,142.87999,DST Eagles  FLEX Ja'Marr Chase QB Bryce Young RB D'Andre Swift RB Bucky Irving TE Mark Andrews WR DeVonta Smith WR Christian Watson WR Xavier Hutchinson,,Jonnu Smith,TE,0.08%,0
202,5262380086,PeterGun17,0,142.86002,DST Panthers  FLEX T.J. Hockenson QB Jalen Hurts RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Justin Jefferson WR Garrett Wilson WR Matthew Golden,,Justice Hill,RB,0.08%,3.8
203,5262977412,butero,0,142.82,DST Buccaneers  FLEX Mark Andrews QB C.J. Stroud RB Bijan Robinson RB David Montgomery TE Dalton Schultz WR Ja'Marr Chase WR DeVonta Smith WR KC Concepcion Jr.,,Elijah Sarratt,FLEX,0.08%,0
204,5262655256,j11five,0,142.78,DST Titans  FLEX Mark Andrews QB Joe Burrow RB Bijan Robinson RB Bucky Irving TE Dalton Schultz WR Ja'Marr Chase WR Tee Higgins WR Jalen Coker,,LaJohntay Wester,FLEX,0.08%,2.4
204,5262798120,arails4,0,142.78,DST Buccaneers  FLEX Aaron Jones Sr. QB Bryce Young RB Bijan Robinson RB Derrick Henry TE Dalton Schultz WR Christian Watson WR Garrett Wilson WR Jalen Coker,,Brian Robinson Jr.,RB,0.08%,8.7
206,5259496997,bwh8b9,0,142.70001,DST Panthers  FLEX Adonai Mitchell QB Lamar Jackson RB Breece Hall RB Bucky Irving TE Mark Andrews WR Ja'Marr Chase WR Chris Olave WR Jayden Reed,,Demond Claiborne,RB,0.08%,1.2
207,5260537715,Patriotsalltheway123,0,142.58,DST Bears  FLEX Aaron Jones Sr. QB Joe Burrow RB Derrick Henry RB D'Andre Swift TE Dalton Schultz WR Christian Watson WR Tee Higgins WR Garrett Wilson,,Josh Oliver,FLEX,0.08%,3.4
