player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,ffc_own_pct,chalk_score,estimated_ownership_pct,estimated_ownership_pct_heuristic,roster_role,slate_format,ownership_available,act,slate_id,week,sub,eng,tier,pw
00-0039910,Jayden Daniels,QB,WAS,6300,44173857,17.0957,17.0957,1.0,1.050302713207265,17.955679924223148,DAL,23.42,50.89,1.0,1.0,8.005,statline_mc+recal_10_4b,6.502039259226441,32.01068141348195,35.95375,232.9627847332784,1.80775,2.95925,14.010673234691447,0.1205,0.0,0.0,0.0,0.0,18.43307871280028,-0.4773987885771298,17.7,15.8,83.3445945945946,11.993537918134049,11.237166378043389,,classic,True,14.74,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,18.43307871280028,6-7.5k,00-0039910_2
00-0036355,Justin Herbert,QB,LAC,6000,44173859,15.7186,15.7186,1.0,1.1238508109724192,17.66534565434669,LV,25.06,43.5,1.0,1.0,8.0589,statline_mc+recal_10_4b,5.513120933723297,32.33681882349099,32.204,264.7172285446146,1.52775,3.66475,18.37739178812011,0.17225,0.0,0.0,0.0,0.0,19.5821783205966,-1.9168326662499064,14.3,6.0,78.16903957528959,8.044221379727025,7.764361379126495,,classic,True,9.88,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,19.5821783205966,6-7.5k,00-0036355_2
00-0036971,Trevor Lawrence,QB,JAX,5800,44173860,17.7906,17.7906,1.0,0.9579191269900588,17.041998698029644,DEN,21.36,45.44,1.0,1.0,8.0544,statline_mc+recal_10_4b,4.838150203966928,32.052448712086644,31.203,255.06685523644285,1.98375,1.845,7.124237551963124,0.073,0.0,0.0,0.0,0.0,19.377597964654026,-2.335599266624381,26.1,5.6,73.71923262548263,13.760744201204645,5.650256012894198,,classic,True,7.16,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,19.377597964654026,5-6k,00-0036971_2
00-0037744,Trey McBride,TE,ARI,6900,44174200,19.9642,19.9642,1.0,0.8283130278795126,16.536597650484683,SEA,18.47,40.89,1.0,1.0,7.3058,statline_mc+recal_10_4b,6.748485888308824,30.368049849321828,0.0,0.0,0.0,0.0,0.0,0.0,8.7105,5.81375,52.565008718999,0.412,13.9217508718999,2.6148467785847824,24.5,9.1,71.01898326898326,33.62509830368381,3.6693023381563608,,classic,True,18.1,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,13.9217508718999,6-7.5k,00-0037744_2
00-0040122,Ashton Jeanty,RB,LV,6800,44173890,19.9156,19.9156,1.0,0.8269676358472232,16.469527894123374,LAC,18.44,43.5,1.0,1.0,8.0933,statline_mc+recal_10_4b,6.496341316183339,31.113309432475734,0.0,0.0,0.0,14.12725,50.28238534834804,0.30625,3.925,3.076,19.54453104642817,0.13425,13.12069163947762,3.3488362546457537,35.7,40.0,71.27724498692241,41.53355987672642,6.822682271239941,,classic,True,10.3,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,13.12069163947762,6-7.5k,00-0040122_2
00-0036358,CeeDee Lamb,WR,DAL,7300,44174014,13.1095,13.1095,1.0,1.231930637566335,16.150033372220747,WAS,27.47,50.89,1.0,1.0,8.9041,statline_mc+recal_10_4b,4.513792379034129,33.25871739363353,0.0,0.0,0.0,0.5735,4.201758212458586,0.02475,7.20375,4.457,65.33960066940979,0.47425,14.996385888186838,1.1536474840339093,15.4,41.1,93.18614102824628,26.25634102834159,23.53289549835088,,classic,True,38.3,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,14.996385888186838,6-7.5k,00-0036358_2
00-0039732,Bo Nix,QB,DEN,5700,44173861,14.2833,14.2833,1.0,1.079901337917632,15.424587843922716,JAX,24.08,45.44,1.0,1.0,7.9284,statline_mc+recal_10_4b,4.880400514422044,28.57607281561324,32.64325,215.9584342731578,1.49525,2.7295,12.413210338718168,0.137,0.0,0.0,0.0,0.0,16.32640840479813,-0.9018205608754144,7.4,5.3,76.18725868725869,4.659352206428256,6.739518154845225,,classic,True,15.12,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,16.32640840479813,5-6k,00-0039732_2
00-0036997,Javonte Williams,RB,DAL,6400,44173896,11.7813,11.7813,1.0,1.231930637566335,14.513779261615282,WAS,27.47,50.89,1.0,1.0,8.9023,statline_mc+recal_10_4b,2.124949403277164,31.62410371531216,0.0,0.0,0.0,11.2055,53.98606534644647,0.459,3.9055,3.02925,29.98147581939552,0.164,15.7495041165842,-1.2357248549689182,24.2,55.8,91.9535434051563,50.11660246635464,44.69743788666735,,classic,True,8.0,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,15.7495041165842,6-7.5k,00-0036997_2
00-0031408,Mike Evans,WR,SF,6600,44174016,10.836,10.836,1.0,1.3081695193960683,14.17536353625452,MIA,29.17,45.0,1.0,1.0,8.7117,statline_mc+recal_10_4b,3.906036531023137,29.10708357052601,0.0,0.0,0.0,0.08575,0.7794827385858679,0.00375,5.98725,3.87025,59.832939148163824,0.4215,12.98099218867497,1.1943713475795512,16.9,0.7,88.01808575492787,16.702021192874348,17.363946205769818,,classic,True,8.4,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,12.98099218867497,6-7.5k,00-0031408_2
00-0039040,De'Von Achane,RB,MIA,6700,44173892,19.616,19.616,1.0,0.7099185290380446,13.925750687141168,SF,15.83,45.0,1.0,1.0,7.4816,statline_mc+recal_10_4b,6.047889213622923,25.01049294478333,0.0,0.0,0.0,11.26175,31.79302876249534,0.214,4.544,3.44325,19.49721964594513,0.09375,10.608274840844045,3.317475846297123,10.6,54.4,69.07460455847553,19.331733085641787,5.584599111737167,,classic,True,12.3,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,10.608274840844045,6-7.5k,00-0039040_2
00-0038606,Parker Washington,WR,JAX,5900,44174024,14.3411,14.3411,1.0,0.9579191269900588,13.737641282829294,DEN,21.36,45.44,1.0,1.0,8.2227,statline_mc+recal_10_4b,4.860365672636776,27.09979744764869,0.0,0.0,0.0,0.08375,0.3407905819226232,0.0015,6.04,3.8675,49.9813328132536,0.31875,11.215712339517625,2.5219289433116714,19.3,7.7,78.78337736232473,18.974935300466104,10.086297894454598,,classic,True,16.8,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,11.215712339517625,5-6k,00-0038606_2
00-0040666,Omarion Hampton,RB,LAC,6600,44173894,12.1923,12.1923,1.0,1.1238508109724192,13.70230605510587,LV,25.06,43.5,1.0,1.0,8.1947,statline_mc+recal_10_4b,4.441006990151793,28.34314831339468,0.0,0.0,0.0,11.338,52.54685235940511,0.46575,1.4115,1.05975,9.351440394424932,0.04325,10.692579275383004,3.0097267797228664,9.3,4.6,78.76883796238636,16.423554686742325,13.481341202898626,,classic,True,18.5,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,10.692579275383004,6-7.5k,00-0040666_2
00-0037247,George Pickens,WR,DAL,6300,44174020,10.7904,10.7904,1.0,1.231930637566335,13.292982617009876,WAS,27.47,50.89,1.0,1.0,8.2457,statline_mc+recal_10_4b,4.091813277667093,27.87186245922251,0.0,0.0,0.0,0.0795,0.654135865021968,0.00375,5.84,3.4935,54.63055061827704,0.3255,11.4527186483299,1.8402639686799735,5.8,42.5,89.92298313350945,15.4001335956133,19.42282238768958,,classic,True,10.0,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,11.4527186483299,6-7.5k,00-0037247_2
00-0039915,Ladd McConkey,WR,LAC,6200,44174022,11.7377,11.7377,1.0,1.1238508109724192,13.191454521476777,LV,25.06,43.5,1.0,1.0,8.634,statline_mc+recal_10_4b,2.9616173812876587,28.3731719196484,0.0,0.0,0.0,0.077,0.5421270702938913,0.00325,6.3985,4.03425,60.05889314234064,0.3835,12.923602021263454,0.2678525002133209,19.2,5.6,78.89107904897378,16.930320406620133,10.15040140494798,,classic,True,6.5,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,12.923602021263454,6-7.5k,00-0039915_2
00-0035719,Deebo Samuel Sr.,WR,SF,5300,44174030,9.8264,9.8264,1.0,1.3081695193960683,12.854655353395952,MIA,29.17,45.0,1.0,1.0,8.8178,statline_mc+recal_10_4b,2.027497735868116,29.345497434622462,0.0,0.0,0.0,0.55375,4.435735713886757,0.02175,5.67125,3.7065,60.03647809156301,0.40375,13.216471380544975,-0.3618160271490254,18.0,11.2,86.86019101808576,27.081127559402677,16.220640631360435,,classic,True,6.5,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,13.216471380544975,5-6k,00-0035719_2
00-0031588,Stefon Diggs,WR,WAS,5300,44174032,12.1204,12.1204,1.0,1.050302713207265,12.730085957081815,DAL,23.42,50.89,1.0,1.0,8.558,statline_mc+recal_10_4b,2.4164518736969445,28.35726725524932,0.0,0.0,0.0,0.06575,0.5137838316581538,0.00375,7.12725,4.1695,57.71244481680384,0.40825,12.9508728648462,-0.2207869077643831,15.5,22.8,84.38406827880512,27.340217887562275,14.022038430513376,,classic,True,21.7,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,12.9508728648462,5-6k,00-0031588_2
00-0033119,Jacoby Brissett,QB,ARI,5000,44173864,15.3086,15.3086,1.0,0.8283130278795126,12.680329722445489,SEA,18.47,40.89,1.0,1.0,7.7683,statline_mc+recal_10_4b,3.477311802476467,23.779776098185643,34.41225,208.09193441171035,1.1655,3.40875,11.249914047036569,0.1105,0.0,0.0,0.0,0.0,14.339918781172072,-1.6595890587265831,16.5,1.4,54.258566602316606,3.0855976125144124,1.4072722877842885,,classic,True,7.5,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,14.339918781172072,5-6k,00-0033119_2
00-0029604,Kirk Cousins,QB,LV,5000,44173865,14.9368,14.9368,1.0,0.8269676358472232,12.352278896340485,LAC,18.44,43.5,1.0,1.0,7.7407,statline_mc+recal_10_4b,3.296429327303499,23.554511648216117,32.77925,173.45911379939236,1.52175,2.69275,7.929286931605524,0.09125,0.0,0.0,0.0,0.0,13.599043245136247,-1.2467643487957645,15.8,,53.66131756756757,1.2947614575153106,1.3484996954120625,,classic,True,21.22,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,13.599043245136247,5-6k,00-0029604_2
00-0038128,Malik Willis,QB,MIA,5200,44173863,17.0555,17.0555,1.0,0.7099185290380446,12.10803204988306,SF,15.83,45.0,1.0,1.0,7.6566,statline_mc+recal_10_4b,4.175042226138737,22.06755800980354,32.54925,175.70950840007555,0.83025,4.17825,13.506047418896255,0.14425,0.0,0.0,0.0,0.0,11.844235077892646,0.2637969719904145,17.7,0.7,54.52823359073359,1.5076148219384984,1.4346418136030443,,classic,True,12.48,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,11.844235077892646,5-6k,00-0038128_2
00-0036613,Jaylen Waddle,WR,DEN,6500,44174018,11.1434,11.1434,1.0,1.079901337917632,12.033768911796328,JAX,24.08,45.44,1.0,1.0,7.0888,statline_mc+recal_10_4b,5.944510116981618,21.48282446123504,0.0,0.0,0.0,0.07775,0.514940340043742,0.00275,4.16525,2.4715,33.36895513538525,0.19825,7.287389547542899,4.746379364253428,1.2,,78.37146921357449,1.6333948858475007,9.84484499627312,,classic,True,24.8,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,7.287389547542899,6-7.5k,00-0036613_2
00-0041027,Jeremiyah Love,RB,ARI,5900,44173898,14.0179,14.0179,1.0,0.8283130278795126,11.611185146573256,SEA,18.47,40.89,1.0,1.0,7.3194,statline_mc+recal_10_4b,4.302608994756668,22.086996773854416,0.0,0.0,0.0,9.65,33.285385609594165,0.27875,3.02075,2.2095,14.437396881749663,0.07725,9.312028249134382,2.299156897438875,13.0,2.5,64.02167144102627,7.793878240888215,3.5277317277177263,,classic,True,7.5,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,9.312028249134382,5-6k,00-0041027_2
00-0034348,Courtland Sutton,WR,DEN,5800,44174026,10.4945,10.4945,1.0,1.079901337917632,11.333011382909412,JAX,24.08,45.44,1.0,1.0,7.4775,statline_mc+recal_10_4b,4.261934034654766,22.39338216278159,0.0,0.0,0.0,0.06825,0.4455092058817452,0.002,4.9175,2.90125,38.6217154674308,0.256,8.616972467331252,2.71603891557816,3.1,0.7,78.05567973989027,5.340008841831348,9.663656692212347,,classic,True,5.5,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,8.616972467331252,5-6k,00-0034348_2
00-0039338,Brock Bowers,TE,LV,6600,44174202,13.5818,13.5818,1.0,0.8269676358472232,11.231738241011994,LAC,18.44,43.5,0.0,0.0,5.7391,statline_mc+recal_10_4b,6.2358175920989485,17.90196647424723,0.0,0.0,0.0,0.0,0.0,0.0,3.96975,2.652,23.83354578339996,0.18925,6.239854578339997,4.991883662671998,0.0,,65.98423423423424,0.6928557127334486,2.728739654215098,,classic,True,0.0,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,6.239854578339997,6-7.5k,00-0039338_2
00-0038559,Michael Wilson,WR,ARI,5400,44174028,13.4807,13.4807,1.0,0.8283130278795126,11.166278046602152,SEA,18.47,40.89,1.0,1.0,7.2703,statline_mc+recal_10_4b,4.586150789046096,20.81028573490452,0.0,0.0,0.0,0.071,0.294834076817903,0.00225,5.66425,3.561,35.387431597935,0.20875,8.61422656747529,2.5520514791268614,10.6,,63.07600081284292,3.7554167499810784,4.003682378345412,,classic,True,3.8,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,8.61422656747529,5-6k,00-0038559_2
00-0040730,RJ Harvey,RB,DEN,5200,44173906,10.2728,10.2728,1.0,1.079901337917632,11.093565685912026,JAX,24.08,45.44,1.0,1.0,7.2524,statline_mc+recal_10_4b,4.205983723884378,20.604711922080647,0.0,0.0,0.0,5.5965,26.301446619177334,0.16525,2.92025,2.25625,19.16333222261765,0.097,8.547977884179499,2.545587801732527,8.1,,80.62274255822643,5.825682881168266,15.956134728176208,,classic,True,0.0,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,8.547977884179499,5-6k,00-0040730_2
00-0035659,Terry McLaurin,WR,WAS,5200,44174034,10.4458,10.4458,1.0,1.050302713207265,10.971262267047436,DAL,23.42,50.89,1.0,1.0,7.401,statline_mc+recal_10_4b,4.300649757185015,21.057846345509763,0.0,0.0,0.0,0.0625,0.3481571272559173,0.0015,4.6455,2.76875,36.49634077109245,0.2285,8.063199789834837,2.9080624772126,3.4,76.5,80.33143669985775,37.427697544847554,11.047897878555546,,classic,True,7.0,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,8.063199789834837,5-6k,00-0035659_2
00-0033288,George Kittle,TE,SF,4600,44174204,8.3279,8.3279,1.0,1.3081695193960683,10.894329491272671,MIA,29.17,45.0,1.0,1.0,6.5431,statline_mc+recal_10_4b,3.895469883394478,20.6807145378925,0.0,0.0,0.0,0.0,0.0,0.0,4.26875,2.708,37.38921090521664,0.30025,8.488171090521664,2.406158400751007,3.2,30.5,88.87773487773488,21.979774222637477,10.490985303859812,,classic,True,18.0,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,8.488171090521664,4-5k,00-0033288_2
00-0038544,Quentin Johnston,WR,LAC,5000,44174036,9.5575,9.5575,1.0,1.1238508109724192,10.741239432942344,LV,25.06,43.5,1.0,1.0,7.8256,statline_mc+recal_10_4b,2.901424245271341,22.82538432452298,0.0,0.0,0.0,0.0685,0.4110234565793381,0.0015,5.49075,3.19275,45.56893997918972,0.28575,9.860496343576903,0.8807430893654402,3.7,2.1,76.68055273318433,11.111804869267685,8.912745155040463,,classic,True,2.4,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,9.860496343576903,5-6k,00-0038544_2
00-0040242,Jacory Croskey-Merritt,RB,WAS,5500,44173904,9.9517,9.9517,1.0,1.050302713207265,10.452306637680753,DAL,23.42,50.89,1.0,1.0,7.7724,statline_mc+recal_10_4b,2.253687094521008,23.22707119210705,0.0,0.0,0.0,10.26125,45.10031199410762,0.36425,1.73425,1.3105,10.885808598781416,0.05375,9.723862059288903,0.7284445783918496,12.6,1.1,79.75588491717524,8.483831398386261,14.746977368893926,,classic,True,5.8,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,9.723862059288903,5-6k,00-0040242_2
DST_SF,49ers,DST,SF,3800,44174316,10.1187724905,10.1187724905,1.4175273648695068,1.4211775981876398,10.1187724905,MIA,29.17,45.0,,,5.8812,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1187724905,0.0,8.0,,81.04440154440154,27.70298851206304,32.45827636953639,,classic,True,8.0,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,10.1187724905,<4k,DST_SF_2
00-0041512,Jadarian Price,RB,SEA,5500,44173902,10.0366,10.0366,1.0,1.0054563121309514,10.091326143732962,ARI,22.42,40.89,1.0,1.0,7.4161,statline_mc+recal_10_4b,2.805606795476224,21.423724906379785,0.0,0.0,0.0,8.85175,38.436033548431645,0.2315,2.208,1.68775,13.055123668110868,0.06925,8.904115721654252,1.18721042207871,7.8,27.4,63.7277369535434,11.792010790384523,3.434714397252946,,classic,True,6.0,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,8.904115721654252,5-6k,00-0041512_2
00-0035704,Drew Lock,QB,SEA,4900,44173866,9.988,9.988,1.0,1.0054563121309514,10.04252818039749,ARI,22.42,40.89,1.0,1.0,7.4606,statline_mc+recal_10_4b,3.4509651079308887,18.49974416108881,16.636,127.98331888119203,0.74375,1.85275,8.091788722197244,0.07775,0.0,0.0,0.0,0.0,8.984261627467408,1.058266552930082,12.8,1.1,51.5956805019305,1.3228465694557612,1.1635167885853634,,classic,True,21.4,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,8.984261627467408,4-5k,00-0035704_2
00-0034960,Jakobi Meyers,WR,JAX,4900,44174040,10.2903,10.2903,1.0,0.9579191269900588,9.857233215025644,DEN,21.36,45.44,1.0,1.0,7.0063,statline_mc+recal_10_4b,3.988515972702441,18.45026239904217,0.0,0.0,0.0,0.47325,2.9476522821379256,0.01675,3.61625,2.3065,30.47842697446965,0.18575,7.047357925660759,2.809875289364884,12.2,0.7,70.41495630969315,7.594185071368741,6.165182857371481,,classic,True,3.8,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,7.047357925660759,4-5k,00-0034960_2
00-0041052,Kaelon Black,RB,SF,4500,44173918,7.3921,7.3921,1.0,1.3081695193960683,9.67011996044914,MIA,29.17,45.0,1.0,1.0,8.1806,statline_mc+recal_10_4b,0.375205562776042,24.05471362034902,0.0,0.0,0.0,10.2775,58.013993478910606,0.369,1.33875,1.0255,10.855646092612965,0.0505,10.905963957152355,-1.2358439967032169,8.0,,79.68956283472413,3.5634152417154725,14.658331214689548,,classic,True,2.5,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,10.905963957152355,4-5k,00-0041052_2
00-0039066,Michael Mayer,TE,LV,3600,44174212,11.3124,11.3124,1.0,0.8269676358472232,9.35498194087224,LAC,18.44,43.5,1.0,1.0,6.3569,statline_mc+recal_10_4b,2.509789947008424,19.170965893522016,0.0,0.0,0.0,0.0,0.0,0.0,5.81075,4.06825,32.990289371605684,0.26725,9.124278937160568,0.2307030037116728,9.2,9.5,68.81756756756756,13.188898365197646,3.2236250045064057,,classic,True,5.3,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,9.124278937160568,<4k,00-0039066_2
00-0041523,Caleb Douglas,WR,MIA,3700,44174070,13.0903,13.0903,1.0,0.7099185290380446,9.293011984518486,SF,15.83,45.0,1.0,1.0,7.341,statline_mc+recal_10_4b,2.487920372929965,19.427303564399388,0.0,0.0,0.0,0.06525,0.2803929487196392,0.0025,6.0335,3.8295,37.01848678491071,0.18525,8.947387973363035,0.3456240111554507,14.4,35.8,61.695996748628325,17.04026557353006,3.6915182472852655,,classic,True,3.9,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,8.947387973363035,<4k,00-0041523_2
00-0036158,J.K. Dobbins,RB,DEN,5000,44173910,8.5066,8.5066,1.0,1.079901337917632,9.186337403273576,JAX,24.08,45.44,1.0,1.0,7.3273,statline_mc+recal_10_4b,2.786458719235801,18.518778863820863,0.0,0.0,0.0,8.10525,37.43830107996968,0.268,0.9605,0.72625,6.5100689955201565,0.02975,7.1223370075489845,2.06400039572459,3.6,22.5,75.05822642919418,10.344918317778498,9.621289266644087,,classic,True,3.6,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,7.1223370075489845,5-6k,00-0036158_2
00-0040719,Bhayshul Tuten,RB,JAX,5600,44173900,9.5525,9.5525,1.0,0.9579191269900588,9.15051455328184,DEN,21.36,45.44,1.0,1.0,7.4785,statline_mc+recal_10_4b,1.8864990769474248,20.203478021642777,0.0,0.0,0.0,10.547,42.33977423518479,0.2675,1.67625,1.258,10.089179522358826,0.0405,8.607645375754363,0.5428691775274785,9.8,,70.28677294806327,1.098950048158152,6.235194520586928,,classic,True,14.2,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,8.607645375754363,5-6k,00-0040719_2
00-0037263,Tyler Allgeier,RB,ARI,4900,44173914,11.0299,11.0299,1.0,0.8283130278795126,9.136191917460792,SEA,18.47,40.89,1.0,1.0,7.3151,statline_mc+recal_10_4b,2.309132347995312,19.428729734573256,0.0,0.0,0.0,11.301,37.99588561728648,0.24725,1.97525,1.51175,9.927431367982187,0.043,8.254081698526868,0.8821102189339243,9.0,,57.3281230539295,1.575774357283792,1.9196650074487047,,classic,True,3.9,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,8.254081698526868,4-5k,00-0037263_2
00-0038563,Tre Tucker,WR,LV,4500,44174046,10.929,10.929,1.0,0.8269676358472232,9.037935102931574,LAC,18.44,43.5,1.0,1.0,6.2945,statline_mc+recal_10_4b,4.604716774085128,15.604166302942543,0.0,0.0,0.0,0.056,0.2169542941345699,0.001,3.67,2.203,23.025627100871585,0.1385,5.462008139500616,3.575926963430958,4.7,3.2,58.56756756756757,4.082800749099159,3.071028668397325,,classic,True,25.9,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,5.462008139500616,4-5k,00-0038563_2
00-0039893,Brian Thomas Jr.,WR,JAX,4800,44174044,9.4183,9.4183,1.0,0.9579191269900588,9.021985431662303,DEN,21.36,45.44,1.0,1.0,7.1028,statline_mc+recal_10_4b,2.948344039092828,17.79995697002189,0.0,0.0,0.0,0.0725,0.4282131507499321,0.0035,4.0525,2.595,32.80465786201665,0.1865,7.257537101276659,1.7644483303856455,7.0,1.4,67.46758788864052,6.763257954317051,5.1838249117314925,,classic,True,7.0,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,7.257537101276659,4-5k,00-0039893_2
DST_LAC,Chargers,DST,LAC,3200,44174318,8.720837828999999,8.720837828999999,1.221692283209525,1.2200239359712763,8.720837828999999,LV,25.06,43.5,,,5.7025,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.720837828999999,0.0,1.0,,70.07528957528959,7.695046099914631,15.622017997754703,,classic,True,4.0,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,8.720837828999999,<4k,DST_LAC_2
00-0041040,Antonio Williams,WR,WAS,4400,44174048,8.2174,8.2174,1.0,1.050302713207265,8.630797418287573,DAL,23.42,50.89,1.0,1.0,7.6184,statline_mc+recal_10_4b,1.581663381641501,19.46930958990538,0.0,0.0,0.0,0.06175,0.3766908968605102,0.00175,4.25675,2.74175,38.86976749176869,0.246,8.43014583886292,0.2006515794246528,16.4,,74.5945945945946,2.9944375739784723,7.883554432811525,,classic,True,5.4,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,8.43014583886292,4-5k,00-0041040_2
00-0039880,Malik Washington,WR,MIA,4000,44174056,12.0862,12.0862,1.0,0.7099185290380446,8.580236210671348,SF,15.83,45.0,1.0,1.0,7.3602,statline_mc+recal_10_4b,1.5286107956319483,18.698134997717915,0.0,0.0,0.0,0.06325,0.2639250261152528,0.00175,6.806,3.917,37.63853690367828,0.2275,9.329996192979351,-0.7497599823080048,7.3,15.4,60.69599674862833,6.837194456821212,3.4806334154154976,,classic,True,8.7,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,9.329996192979351,4-5k,00-0039880_2
00-0040134,Pat Bryant,WR,DEN,4200,44174052,7.9076,7.9076,1.0,1.079901337917632,8.5394715268739,JAX,24.08,45.44,1.0,1.0,7.6234,statline_mc+recal_10_4b,1.3446523295809083,18.934727857717363,0.0,0.0,0.0,0.06375,0.346978967178956,0.003,4.75575,2.98375,40.215007047218094,0.2385,8.758198601439704,-0.2187270745658036,8.2,,73.84515342410079,2.0206574923064955,7.543559083103844,,classic,True,1.6,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,8.758198601439704,4-5k,00-0040134_2
00-0040727,Tre' Harris,WR,LAC,4000,44174058,7.3562,7.3562,1.0,1.1238508109724192,8.267275205575856,LV,25.06,43.5,1.0,1.0,7.687,statline_mc+recal_10_4b,0.9268984283851268,18.781228201588192,0.0,0.0,0.0,0.05575,0.3470280256145787,0.00275,4.942,2.95925,40.28696302389358,0.26125,8.883899104950816,-0.6166238993749591,5.0,,69.52265799634222,1.428181151493967,5.849929797006622,,classic,True,6.3,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,8.883899104950816,4-5k,00-0040727_2
00-0038611,Chris Rodriguez Jr.,RB,JAX,5100,44173908,8.5721,8.5721,1.0,0.9579191269900588,8.211410068146268,DEN,21.36,45.44,1.0,1.0,6.4151,statline_mc+recal_10_4b,3.5394100816193204,15.467259099383082,0.0,0.0,0.0,6.213,24.494804719103545,0.1685,1.0845,0.8145,6.579672572203767,0.032,5.216697729130731,2.994712339015537,2.3,,67.30290198032134,0.7708325064012291,4.7538213043464745,,classic,True,1.3,dk_classic_wk2_afternoon_20Sep2026,2,afternoon,5.216697729130731,5-6k,00-0038611_2
